,School Name,School ID,Network,Category,Category Breakdown,Grade,Year,Read,Math,Science,English,Composite,Read.1,Math.1,Science.1,English.1,Composite.1,Community
8927,HOPE HS,609768.0,Network 11,Gender,Male,11th Grade,2015.0,14.8,15.0,15.8,12.8,14.6,25,25,25,25,25,68
8928,HOPE HS,609768.0,Network 11,Gender,Female,11th Grade,2015.0,14.8,15.4,15.3,15.4,15.2,33,33,33,33,33,68
8959,HUBBARD HS,609741.0,Network 10,Gender,Female,11th Grade,2015.0,17.6,17.1,17.6,17.4,17.4,186,186,186,186,186,65
8960,HUBBARD HS,609741.0,Network 10,Gender,Male,11th Grade,2015.0,16.4,17.1,17.1,16.3,16.7,177,177,177,177,177,65
8991,HYDE PARK HS,609713.0,Network 9,Gender,Female,11th Grade,2015.0,16.3,15.5,15.8,15.5,15.7,114,114,114,114,114,42
8992,HYDE PARK HS,609713.0,Network 9,Gender,Male,11th Grade,2015.0,14.8,15.6,15.3,14.1,15.0,91,91,91,91,91,42
9009,INFINITY HS,610384.0,Network 7,Gender,Male,11th Grade,2015.0,18.1,21.1,20.5,19.0,19.7,61,61,61,61,61,30
9010,INFINITY HS,610384.0,Network 7,Gender,Female,11th Grade,2015.0,16.7,18.5,18.8,17.0,17.8,47,47,47,47,47,30
9017,INSTITUTO - HEALTH,400104.0,Charter,Gender,Male,11th Grade,2015.0,17.2,17.3,18.3,15.9,17.2,63,63,63,63,63,31
9018,INSTITUTO - HEALTH,400104.0,Charter,Gender,Female,11th Grade,2015.0,18.2,17.7,18.0,17.3,17.8,119,119,119,119,119,31
9025,INSTITUTO - LOZANO HS,400148.0,Options,Gender,Male,11th Grade,2015.0,13.9,15.3,14.5,12.6,14.1,16,16,16,16,16,31
9026,INSTITUTO - LOZANO HS,400148.0,Options,Gender,Female,11th Grade,2015.0,15.2,15.1,14.9,11.8,14.2,29,29,29,29,29,31
9045,JEFFERSON HS,609783.0,Network 11,Gender,Male,11th Grade,2015.0,,,,,,1,1,1,1,1,28
9046,JEWISH CHILD FAMILY THERAPEUTIC HS,800011.0,,Gender,Male,11th Grade,2015.0,,,,13.2,,9,9,9,10,9,0
9047,JEWISH CHILD FAMILY THERAPEUTIC HS,800011.0,,Gender,Female,11th Grade,2015.0,,,,,,3,3,3,3,3,0
9078,JONES HS,609678.0,ISP,Gender,Male,11th Grade,2015.0,26.5,26.0,25.4,27.3,26.3,93,94,93,94,93,32
9079,JONES HS,609678.0,ISP,Gender,Female,11th Grade,2015.0,26.8,25.6,24.9,27.5,26.2,172,172,172,172,172,32
9110,JUAREZ HS,609764.0,ISP,Gender,Female,11th Grade,2015.0,16.7,16.3,16.1,15.9,16.3,200,201,200,201,200,31
9111,JUAREZ HS,609764.0,ISP,Gender,Male,11th Grade,2015.0,16.2,17.0,16.6,15.7,16.4,221,222,221,222,221,31
9142,JULIAN HS,609762.0,Network 13,Gender,Male,11th Grade,2015.0,15.1,15.9,15.7,13.8,15.1,87,87,87,87,87,73
9143,JULIAN HS,609762.0,Network 13,Gender,Female,11th Grade,2015.0,15.4,15.0,15.3,14.0,14.9,87,87,87,87,87,73
9174,KELLY HS,609715.0,Network 8,Gender,Male,11th Grade,2015.0,16.0,18.2,17.2,16.6,17.0,279,279,279,279,279,58
9175,KELLY HS,609715.0,Network 8,Gender,Female,11th Grade,2015.0,16.5,17.6,16.9,17.3,17.1,266,266,266,266,266,58
9206,KELVYN PARK HS,609716.0,Network 4,Gender,Male,11th Grade,2015.0,15.9,16.3,15.8,15.1,15.7,84,84,84,84,84,20
9207,KELVYN PARK HS,609716.0,Network 4,Gender,Female,11th Grade,2015.0,15.7,15.4,15.5,14.5,15.3,58,58,58,58,58,20
9238,KENNEDY HS,609718.0,Network 10,Gender,Female,11th Grade,2015.0,18.7,18.2,17.8,19.4,18.5,167,167,167,167,167,56
9239,KENNEDY HS,609718.0,Network 10,Gender,Male,11th Grade,2015.0,18.2,18.7,18.6,18.6,18.5,159,159,159,159,159,56
9270,KENWOOD HS,609746.0,Network 9,Gender,Female,11th Grade,2015.0,19.4,18.6,19.4,20.2,19.4,195,195,195,195,195,39
9271,KENWOOD HS,609746.0,Network 9,Gender,Male,11th Grade,2015.0,19.6,19.0,20.4,19.9,19.8,150,151,151,151,150,39
9296,KING HS,609751.0,Network 9,Gender,Male,11th Grade,2015.0,20.9,19.9,21.2,21.7,20.9,80,80,80,80,80,39
9297,KING HS,609751.0,Network 9,Gender,Female,11th Grade,2015.0,21.3,19.3,20.4,22.0,20.7,109,109,109,109,109,39
9328,LAKE VIEW HS,609719.0,Network 2,Gender,Female,11th Grade,2015.0,18.0,17.6,18.0,17.1,17.7,134,134,133,134,133,6
9329,LAKE VIEW HS,609719.0,Network 2,Gender,Male,11th Grade,2015.0,18.0,18.1,18.5,16.9,17.9,151,151,149,151,149,6
9360,LANE TECH HS,609720.0,Network 4,Gender,Male,11th Grade,2015.0,25.3,26.1,25.2,25.8,25.6,295,295,295,295,295,5
9361,LANE TECH HS,609720.0,Network 4,Gender,Female,11th Grade,2015.0,25.3,24.4,23.6,26.1,24.8,482,482,482,482,482,5
9364,LAWRENCE HALL THERAPEUTIC HS,800012.0,,Gender,Male,11th Grade,2015.0,6.9,9.6,8.5,6.3,7.8,11,11,11,11,11,0
9365,LAWRENCE HALL THERAPEUTIC HS,800012.0,,Gender,Female,11th Grade,2015.0,,,,,,1,1,1,1,1,0
9368,LEGAL PREP HS,400119.0,Charter,Gender,Male,11th Grade,2015.0,16.8,17.1,17.9,16.9,17.2,38,38,38,38,38,26
9369,LEGAL PREP HS,400119.0,Charter,Gender,Female,11th Grade,2015.0,16.0,16.7,16.6,15.5,16.2,56,56,56,56,56,26
9400,LINCOLN PARK HS,609738.0,ISP,Gender,Female,11th Grade,2015.0,21.8,21.3,21.2,22.8,21.7,234,234,234,234,234,7
9401,LINCOLN PARK HS,609738.0,ISP,Gender,Male,11th Grade,2015.0,22.2,22.5,22.3,21.9,22.2,212,212,212,212,212,7
9418,LINDBLOM HS,610391.0,Network 11,Gender,Male,11th Grade,2015.0,22.9,23.4,23.5,24.4,23.6,68,68,68,68,68,67
9419,LINDBLOM HS,610391.0,Network 11,Gender,Female,11th Grade,2015.0,22.4,22.2,22.2,23.6,22.6,134,134,134,134,134,67
9426,LITTLE BLACK PEARL HS,400137.0,Options,Gender,Male,11th Grade,2015.0,15.7,14.8,16.0,12.9,14.9,15,15,15,15,15,39
9427,LITTLE BLACK PEARL HS,400137.0,Options,Gender,Female,11th Grade,2015.0,16.6,15.3,16.1,14.1,15.5,27,27,27,27,27,39
9432,MAGIC JOHNSON - ENGLEWOOD HS,610582.0,Options,Gender,Male,11th Grade,2015.0,14.5,14.3,15.6,11.1,13.9,12,12,12,12,12,0
9433,MAGIC JOHNSON - ENGLEWOOD HS,610582.0,Options,Gender,Female,11th Grade,2015.0,14.9,14.9,14.9,14.3,14.8,11,11,11,11,11,0
9436,MAGIC JOHNSON - HUMBOLDT PK HS,610580.0,Options,Gender,Female,11th Grade,2015.0,,,,,,5,5,5,5,5,0
9437,MAGIC JOHNSON - HUMBOLDT PK HS,610580.0,Options,Gender,Male,11th Grade,2015.0,13.2,15.2,14.1,12.1,13.6,13,13,13,13,13,0
9442,MAGIC JOHNSON - N LAWNDALE HS,610566.0,Options,Gender,Male,11th Grade,2015.0,12.4,14.6,15.6,12.2,13.7,13,13,13,13,13,29
9443,MAGIC JOHNSON - N LAWNDALE HS,610566.0,Options,Gender,Female,11th Grade,2015.0,14.4,14.0,12.8,11.2,13.1,21,21,21,21,21,29
9448,MAGIC JOHNSON - ROSELAND HS,610567.0,Options,Gender,Male,11th Grade,2015.0,,,,,,4,4,4,4,4,43
9449,MAGIC JOHNSON - ROSELAND HS,610567.0,Options,Gender,Female,11th Grade,2015.0,14.6,15.1,13.1,13.9,14.2,15,15,15,15,15,43
9480,MANLEY HS,609722.0,Network 5,Gender,Male,11th Grade,2015.0,14.9,15.8,15.9,14.2,15.2,33,33,33,33,33,27
9481,MANLEY HS,609722.0,Network 5,Gender,Female,11th Grade,2015.0,14.9,15.2,16.1,14.4,15.2,48,48,48,48,48,27
9484,MARINE LEADERSHIP AT AMES HS,609780.0,Service Leadership Academies,Gender,Male,11th Grade,2015.0,19.2,19.9,19.9,18.6,19.4,42,42,42,42,42,0
9485,MARINE LEADERSHIP AT AMES HS,609780.0,Service Leadership Academies,Gender,Female,11th Grade,2015.0,18.7,18.7,19.0,18.5,18.7,25,25,25,25,25,0
9526,MARSHALL HS,609723.0,ISP,Gender,Female,11th Grade,2015.0,15.1,15.6,16.5,15.2,15.6,41,41,41,41,41,27
9527,MARSHALL HS,609723.0,ISP,Gender,Male,11th Grade,2015.0,14.4,15.2,15.7,13.0,14.6,56,56,56,56,56,27
9558,MATHER HS,609724.0,Network 2,Gender,Male,11th Grade,2015.0,17.6,18.9,18.7,16.9,18.0,210,210,210,210,210,2
9559,MATHER HS,609724.0,Network 2,Gender,Female,11th Grade,2015.0,18.4,18.1,18.1,17.6,18.1,162,162,162,162,162,2
9590,MORGAN PARK HS,609725.0,Network 10,Gender,Female,11th Grade,2015.0,18.1,17.2,18.1,18.0,17.8,161,161,161,161,161,75
9591,MORGAN PARK HS,609725.0,Network 10,Gender,Male,11th Grade,2015.0,17.3,16.9,17.2,16.4,17.0,136,136,135,136,135,75
9608,MULTICULTURAL HS,610385.0,Network 7,Gender,Male,11th Grade,2015.0,15.0,15.2,17.4,14.8,15.6,40,40,40,40,40,30
9609,MULTICULTURAL HS,610385.0,Network 7,Gender,Female,11th Grade,2015.0,16.1,15.6,17.0,15.2,15.9,19,19,19,19,19,30
9620,NOBLE - BULLS HS,400097.0,Charter,Gender,Female,11th Grade,2015.0,19.8,23.3,21.5,23.5,22.0,104,104,104,104,104,28
9621,NOBLE - BULLS HS,400097.0,Charter,Gender,Male,11th Grade,2015.0,19.5,24.4,22.5,23.2,22.4,109,109,109,109,109,28
9634,NOBLE - COMER,400052.0,Charter,Gender,Female,11th Grade,2015.0,18.8,18.4,18.5,19.7,18.8,94,94,94,94,94,69
9635,NOBLE - COMER,400052.0,Charter,Gender,Male,11th Grade,2015.0,18.3,18.3,18.2,18.1,18.2,71,71,71,71,71,69
9638,NOBLE - DRW HS,400118.0,Charter,Gender,Female,11th Grade,2015.0,18.0,18.7,19.5,20.2,19.1,89,89,89,89,89,29
9639,NOBLE - DRW HS,400118.0,Charter,Gender,Male,11th Grade,2015.0,17.4,18.9,18.4,18.5,18.3,67,67,67,67,67,29
9652,NOBLE - GOLDER HS,400053.0,Charter,Gender,Male,11th Grade,2015.0,17.5,21.4,19.2,19.1,19.3,66,66,66,66,66,24
9653,NOBLE - GOLDER HS,400053.0,Charter,Gender,Female,11th Grade,2015.0,17.4,19.8,19.0,19.0,18.8,83,83,83,83,83,24
9656,NOBLE - HANSBERRY HS,400117.0,Charter,Gender,Female,11th Grade,2015.0,19.2,19.5,19.7,21.2,19.9,100,100,100,100,100,71
9657,NOBLE - HANSBERRY HS,400117.0,Charter,Gender,Male,11th Grade,2015.0,19.5,20.7,20.3,21.5,20.5,69,69,69,69,69,71
9664,NOBLE - JOHNSON HS,400106.0,Charter,Gender,Male,11th Grade,2015.0,18.5,19.6,19.2,21.1,19.6,66,66,66,66,66,68
9665,NOBLE - JOHNSON HS,400106.0,Charter,Gender,Female,11th Grade,2015.0,18.0,18.8,18.6,20.2,18.9,105,105,105,105,105,68
9674,NOBLE - MUCHIN HS,400098.0,Charter,Gender,Female,11th Grade,2015.0,20.5,21.7,20.8,23.0,21.5,90,90,90,90,90,32
9675,NOBLE - MUCHIN HS,400098.0,Charter,Gender,Male,11th Grade,2015.0,20.6,22.6,22.0,23.5,22.2,85,85,85,85,85,32
9704,NOBLE - NOBLE HS,400051.0,Charter,Gender,Female,11th Grade,2015.0,19.1,21.2,19.5,22.1,20.5,87,87,87,87,87,24
9705,NOBLE - NOBLE HS,400051.0,Charter,Gender,Male,11th Grade,2015.0,19.1,22.6,20.9,22.0,21.2,57,57,57,57,57,24
9720,NOBLE - PRITZKER HS,400054.0,Charter,Gender,Male,11th Grade,2015.0,19.1,21.6,20.5,20.5,20.4,97,97,97,97,97,20
9721,NOBLE - PRITZKER HS,400054.0,Charter,Gender,Female,11th Grade,2015.0,19.8,21.3,20.3,21.9,20.8,103,103,103,103,103,20
9736,NOBLE - RAUNER HS,400055.0,Charter,Gender,Male,11th Grade,2015.0,18.3,20.6,19.3,19.1,19.3,71,71,71,71,71,24
9737,NOBLE - RAUNER HS,400055.0,Charter,Gender,Female,11th Grade,2015.0,18.5,20.9,19.7,20.1,19.8,71,71,71,71,71,24
9750,NOBLE - ROWE CLARK HS,400056.0,Charter,Gender,Male,11th Grade,2015.0,17.5,19.6,18.9,18.9,18.7,57,57,57,57,57,23
9751,NOBLE - ROWE CLARK HS,400056.0,Charter,Gender,Female,11th Grade,2015.0,17.9,18.5,18.4,19.7,18.6,73,73,73,73,73,23
9762,NOBLE - UIC HS,400057.0,Charter,Gender,Female,11th Grade,2015.0,21.3,22.4,20.9,23.7,22.1,118,118,118,118,118,28
9763,NOBLE - UIC HS,400057.0,Charter,Gender,Male,11th Grade,2015.0,21.2,23.0,22.1,23.2,22.4,83,83,83,83,83,28
9794,NORTH LAWNDALE - CHRISTIANA HS,400058.0,Charter,Gender,Female,11th Grade,2015.0,16.3,17.3,16.8,16.1,16.6,50,50,50,50,50,29
9795,NORTH LAWNDALE - CHRISTIANA HS,400058.0,Charter,Gender,Male,11th Grade,2015.0,15.1,17.4,16.8,15.8,16.3,39,39,39,39,39,29
9808,NORTH LAWNDALE - COLLINS HS,400059.0,Charter,Gender,Male,11th Grade,2015.0,14.9,16.6,16.0,13.6,15.3,43,43,43,43,43,29
9809,NORTH LAWNDALE - COLLINS HS,400059.0,Charter,Gender,Female,11th Grade,2015.0,15.4,16.2,15.4,14.3,15.3,40,40,40,40,40,29
9828,NORTH-GRAND HS,609691.0,Network 5,Gender,Female,11th Grade,2015.0,15.3,16.2,16.5,15.1,15.8,134,134,134,134,134,23
9829,NORTH-GRAND HS,609691.0,Network 5,Gender,Male,11th Grade,2015.0,15.9,16.9,17.0,14.7,16.1,123,123,123,123,123,23
9860,NORTHSIDE PREP HS,609749.0,Network 1,Gender,Male,11th Grade,2015.0,29.8,29.3,28.8,29.6,29.4,100,100,100,100,100,13
9861,NORTHSIDE PREP HS,609749.0,Network 1,Gender,Female,11th Grade,2015.0,29.5,27.1,27.0,29.6,28.3,154,154,154,154,154,13
9870,OGDEN HS,610529.0,Network 6,Gender,Female,11th Grade,2015.0,19.5,18.4,19.6,19.6,19.3,54,54,54,54,54,24
9871,OGDEN HS,610529.0,Network 6,Gender,Male,11th Grade,2015.0,20.0,19.5,20.6,20.9,20.3,44,44,44,44,44,24
9876,OMBUDSMAN - NORTHWEST HS,610569.0,Options,Gender,Male,11th Grade,2015.0,17.7,16.4,17.9,16.2,17.0,13,13,13,13,13,66
9877,OMBUDSMAN - NORTHWEST HS,610569.0,Options,Gender,Female,11th Grade,2015.0,,,,,,7,7,7,7,7,66
9880,OMBUDSMAN - SOUTH HS,610570.0,Options,Gender,Male,11th Grade,2015.0,15.6,16.1,16.4,13.3,15.3,12,12,12,12,12,9
9881,OMBUDSMAN - SOUTH HS,610570.0,Options,Gender,Female,11th Grade,2015.0,,,,,,7,7,7,7,7,9
9886,OMBUDSMAN - WEST HS,610571.0,Options,Gender,Male,11th Grade,2015.0,14.2,14.8,15.1,12.4,14.3,12,13,12,13,12,3
9887,OMBUDSMAN - WEST HS,610571.0,Options,Gender,Female,11th Grade,2015.0,16.0,15.5,16.0,12.8,15.1,17,17,17,17,17,3
9910,ORR HS,610389.0,AUSL,Gender,Female,11th Grade,2015.0,14.0,15.3,15.0,12.9,14.3,48,48,48,48,48,23
9911,ORR HS,610389.0,AUSL,Gender,Male,11th Grade,2015.0,13.3,15.1,14.5,12.1,13.8,53,53,53,53,53,23
9920,PATHWAYS - ASHBURN HS,610557.0,Options,Gender,Female,11th Grade,2015.0,16.6,15.0,15.4,15.0,15.5,43,43,43,43,43,70
9921,PATHWAYS - ASHBURN HS,610557.0,Options,Gender,Male,11th Grade,2015.0,14.9,15.1,13.5,13.1,14.2,45,45,44,45,44,70
9926,PATHWAYS - AVONDALE HS,610568.0,Options,Gender,Female,11th Grade,2015.0,15.6,15.3,14.9,14.0,15.0,41,41,41,41,41,21
9927,PATHWAYS - AVONDALE HS,610568.0,Options,Gender,Male,11th Grade,2015.0,15.4,15.2,15.0,14.1,14.9,38,38,38,38,38,21
9930,PATHWAYS - BRIGHTON PARK HS,400173.0,Options,Gender,Male,11th Grade,2015.0,15.5,15.1,15.2,14.3,15.0,39,39,39,39,39,0
9931,PATHWAYS - BRIGHTON PARK HS,400173.0,Options,Gender,Female,11th Grade,2015.0,16.1,15.3,14.7,14.6,15.2,43,43,43,43,43,0
9958,PAYTON HS,609680.0,ISP,Gender,Male,11th Grade,2015.0,29.8,29.6,29.1,30.3,29.7,90,90,90,90,90,8
9959,PAYTON HS,609680.0,ISP,Gender,Female,11th Grade,2015.0,30.3,28.5,27.9,30.9,29.4,106,106,106,106,106,8
10018,PERSPECTIVES - JOSLIN HS,400064.0,Charter,Gender,Male,11th Grade,2015.0,18.1,17.9,18.3,20.6,18.7,30,30,30,30,30,33
10019,PERSPECTIVES - JOSLIN HS,400064.0,Charter,Gender,Female,11th Grade,2015.0,18.4,16.7,18.8,20.9,18.7,29,29,29,29,29,33
10034,PERSPECTIVES - LEADERSHIP HS,400061.0,Charter,Gender,Female,11th Grade,2015.0,15.9,16.3,16.2,16.1,16.1,56,56,56,56,56,71
10035,PERSPECTIVES - LEADERSHIP HS,400061.0,Charter,Gender,Male,11th Grade,2015.0,16.1,16.1,15.5,16.2,16.0,32,32,32,32,32,71
10046,PERSPECTIVES - MATH & SCI HS,400066.0,Charter,Gender,Male,11th Grade,2015.0,15.9,16.2,17.2,16.0,16.3,36,36,36,36,36,35
10047,PERSPECTIVES - MATH & SCI HS,400066.0,Charter,Gender,Female,11th Grade,2015.0,16.5,16.1,16.9,16.4,16.5,39,39,39,39,39,35
10062,PERSPECTIVES - TECH HS,400062.0,Charter,Gender,Female,11th Grade,2015.0,15.7,15.6,16.2,15.3,15.7,58,58,58,58,58,71
10063,PERSPECTIVES - TECH HS,400062.0,Charter,Gender,Male,11th Grade,2015.0,15.8,16.8,17.7,17.1,16.8,45,45,45,45,45,71
10094,PHILLIPS HS,609727.0,AUSL,Gender,Female,11th Grade,2015.0,15.3,15.5,15.4,13.9,15.1,55,55,55,55,55,35
10095,PHILLIPS HS,609727.0,AUSL,Gender,Male,11th Grade,2015.0,15.5,15.8,15.5,14.7,15.4,76,76,76,76,76,35
10122,PHOENIX MILITARY HS,610304.0,Service Leadership Academies,Gender,Male,11th Grade,2015.0,19.6,19.2,19.3,20.8,19.7,63,63,63,63,63,28
10123,PHOENIX MILITARY HS,610304.0,Service Leadership Academies,Gender,Female,11th Grade,2015.0,18.9,18.3,18.5,20.1,18.9,44,44,44,44,44,28
10140,PROLOGUE - EARLY COLLEGE HS,400070.0,Options,Gender,Male,11th Grade,2015.0,,,,,,7,7,7,7,7,24
10141,PROLOGUE - EARLY COLLEGE HS,400070.0,Options,Gender,Female,11th Grade,2015.0,,,,,,5,5,5,5,5,24
10152,PROLOGUE - JOHNSTON HS,400109.0,Options,Gender,Male,11th Grade,2015.0,14.1,14.1,12.4,12.1,13.2,16,16,16,16,16,73
10153,PROLOGUE - JOHNSTON HS,400109.0,Options,Gender,Female,11th Grade,2015.0,13.9,14.8,14.6,12.8,14.0,23,23,23,23,23,73
10158,PROLOGUE - WINNIE MANDELA HS,610574.0,Options,Gender,Male,11th Grade,2015.0,,,,,,8,8,8,8,8,43
10159,PROLOGUE - WINNIE MANDELA HS,610574.0,Options,Gender,Female,11th Grade,2015.0,,,,,,6,6,6,6,6,43
10190,PROSSER HS,609679.0,Network 3,Gender,Female,11th Grade,2015.0,18.7,17.7,18.0,17.8,18.1,199,199,199,199,199,19
10191,PROSSER HS,609679.0,Network 3,Gender,Male,11th Grade,2015.0,17.8,17.9,19.0,17.2,18.0,190,190,190,190,190,19
10210,RABY HS,610334.0,Network 5,Gender,Female,11th Grade,2015.0,14.0,15.2,15.1,12.7,14.2,63,63,63,63,63,27
10211,RABY HS,610334.0,Network 5,Gender,Male,11th Grade,2015.0,14.4,14.8,14.0,12.5,13.9,51,51,51,51,51,27
10242,RICHARDS HS,609682.0,Network 8,Gender,Male,11th Grade,2015.0,14.5,15.4,15.4,12.8,14.5,48,48,48,48,48,61
10243,RICHARDS HS,609682.0,Network 8,Gender,Female,11th Grade,2015.0,14.2,15.1,14.5,12.9,14.2,45,45,44,45,44,61
10260,RICKOVER MILITARY HS,610390.0,Service Leadership Academies,Gender,Male,11th Grade,2015.0,19.3,18.3,19.5,18.9,19.0,88,88,88,88,88,77
10261,RICKOVER MILITARY HS,610390.0,Service Leadership Academies,Gender,Female,11th Grade,2015.0,18.8,16.8,17.8,18.4,18.0,53,53,53,53,53,77
10292,ROBESON HS,609707.0,Network 11,Gender,Male,11th Grade,2015.0,13.3,14.5,14.2,13.0,13.8,43,43,43,43,43,68
10293,ROBESON HS,609707.0,Network 11,Gender,Female,11th Grade,2015.0,13.9,15.0,13.7,13.4,14.0,35,35,35,35,35,68
10324,ROOSEVELT HS,609728.0,Network 1,Gender,Male,11th Grade,2015.0,15.4,16.9,16.5,14.4,15.8,142,142,142,142,142,14
10325,ROOSEVELT HS,609728.0,Network 1,Gender,Female,11th Grade,2015.0,16.4,16.6,16.1,15.2,16.1,141,141,141,141,141,14
10356,SCHURZ HS,609729.0,Network 1,Gender,Male,11th Grade,2015.0,15.9,17.0,16.7,15.3,16.2,245,245,245,245,245,16
10357,SCHURZ HS,609729.0,Network 1,Gender,Female,11th Grade,2015.0,17.2,17.3,17.2,16.6,17.0,245,245,245,245,245,16
10388,SENN HS,609730.0,Network 2,Gender,Female,11th Grade,2015.0,19.6,18.8,19.7,19.9,19.5,144,144,144,144,144,77
10389,SENN HS,609730.0,Network 2,Gender,Male,11th Grade,2015.0,19.7,19.4,20.0,20.3,19.8,140,140,140,140,140,77
10406,SHABAZZ - DUSABLE HS,400073.0,Charter,Gender,Male,11th Grade,2015.0,14.6,15.2,14.2,11.9,14.0,26,26,26,26,26,38
10407,SHABAZZ - DUSABLE HS,400073.0,Charter,Gender,Female,11th Grade,2015.0,14.9,15.2,14.3,12.6,14.2,25,25,25,25,25,38
10436,SIMEON HS,609692.0,Network 11,Gender,Male,11th Grade,2015.0,16.3,16.0,16.8,16.0,16.3,137,137,137,137,137,44
10437,SIMEON HS,609692.0,Network 11,Gender,Female,11th Grade,2015.0,17.0,15.9,16.8,16.4,16.5,191,191,191,191,191,44
10454,SIMPSON HS,609750.0,Network 6,Gender,Female,11th Grade,2015.0,,,,,,2,2,2,2,2,28
10470,SOCIAL JUSTICE HS,610383.0,Network 7,Gender,Male,11th Grade,2015.0,14.2,15.6,16.6,13.7,15.0,33,33,33,33,33,30
10471,SOCIAL JUSTICE HS,610383.0,Network 7,Gender,Female,11th Grade,2015.0,16.3,16.1,17.5,15.6,16.4,36,36,36,36,36,30
10478,SOLORIO HS,610543.0,AUSL,Gender,Female,11th Grade,2015.0,18.2,19.3,18.4,18.4,18.6,109,109,109,109,109,63
10479,SOLORIO HS,610543.0,AUSL,Gender,Male,11th Grade,2015.0,17.0,19.0,18.0,16.8,17.7,126,126,126,126,126,63
10482,SOUTH CENTRAL THERAPEUTIC HS,800014.0,,Gender,Male,11th Grade,2015.0,,,,,,4,4,4,4,4,0
10486,SOUTH SHORE INTL HS,610547.0,Network 12,Gender,Male,11th Grade,2015.0,17.4,17.6,17.9,18.2,17.8,39,39,39,39,39,43
10487,SOUTH SHORE INTL HS,610547.0,Network 12,Gender,Female,11th Grade,2015.0,17.7,16.2,16.9,17.9,17.2,96,96,96,96,96,43
10506,SPRY HS,610357.0,Network 7,Gender,Male,11th Grade,2015.0,16.4,17.9,16.7,16.5,16.8,22,22,22,22,22,30
10507,SPRY HS,610357.0,Network 7,Gender,Female,11th Grade,2015.0,17.4,17.6,16.2,16.8,17.0,25,25,25,25,25,30
10538,STEINMETZ HS,609732.0,Network 3,Gender,Female,11th Grade,2015.0,17.0,16.9,17.7,16.0,16.9,184,184,184,184,184,19
10539,STEINMETZ HS,609732.0,Network 3,Gender,Male,11th Grade,2015.0,16.2,17.2,17.2,15.1,16.5,174,174,174,174,174,19
10570,SULLIVAN HS,609733.0,Network 2,Gender,Male,11th Grade,2015.0,14.3,15.8,14.4,13.2,14.4,67,67,67,67,67,1
10571,SULLIVAN HS,609733.0,Network 2,Gender,Female,11th Grade,2015.0,16.6,16.4,16.1,15.8,16.2,72,72,72,72,72,1
10602,TAFT HS,609734.0,Network 1,Gender,Male,11th Grade,2015.0,19.2,19.3,19.6,19.5,19.4,323,323,323,323,323,10
10603,TAFT HS,609734.0,Network 1,Gender,Female,11th Grade,2015.0,19.7,18.8,19.2,20.3,19.5,319,319,319,320,319,10
10616,TEAM HS,610506.0,Network 11,Gender,Female,11th Grade,2015.0,14.8,15.9,14.5,13.9,14.8,36,36,36,36,36,68
10617,TEAM HS,610506.0,Network 11,Gender,Male,11th Grade,2015.0,14.2,15.6,14.9,12.6,14.3,28,28,28,28,28,68
10648,TILDEN HS,609735.0,Network 8,Gender,Female,11th Grade,2015.0,15.6,15.4,14.7,14.0,14.9,25,25,25,25,25,61
10649,TILDEN HS,609735.0,Network 8,Gender,Male,11th Grade,2015.0,13.8,14.8,14.5,12.7,14.0,46,46,46,46,46,61
10664,U OF C - WOODLAWN HS,400077.0,Charter,Gender,Male,11th Grade,2015.0,17.6,18.2,17.5,17.8,17.7,36,36,36,36,36,42
10665,U OF C - WOODLAWN HS,400077.0,Charter,Gender,Female,11th Grade,2015.0,17.5,17.7,17.8,17.6,17.6,61,61,61,61,61,42
10668,UCAN THERAPEUTIC HS,800016.0,,Gender,Female,11th Grade,2015.0,,,,,,3,3,3,3,3,0
10669,UCAN THERAPEUTIC HS,800016.0,,Gender,Male,11th Grade,2015.0,,,,,,4,6,4,6,4,0
10680,UNO - GARCIA HS,400085.0,Charter,Gender,Male,11th Grade,2015.0,16.7,18.2,18.3,17.1,17.6,73,73,73,73,73,57
10681,UNO - GARCIA HS,400085.0,Charter,Gender,Female,11th Grade,2015.0,17.3,18.3,19.0,18.7,18.3,82,82,82,82,82,57
10702,UPLIFT HS,610394.0,Network 2,Gender,Female,11th Grade,2015.0,15.8,16.1,16.3,15.5,15.9,25,25,25,25,25,3
10703,UPLIFT HS,610394.0,Network 2,Gender,Male,11th Grade,2015.0,16.1,16.6,17.6,16.4,16.7,34,34,34,34,34,3
10708,URBAN PREP - BRONZEVILLE HS,400105.0,Charter,Gender,Male,11th Grade,2015.0,16.7,17.6,17.1,16.6,17.0,110,110,110,110,110,35
10716,URBAN PREP - ENGLEWOOD HS,400086.0,Charter,Gender,Male,11th Grade,2015.0,17.0,17.2,17.5,16.7,17.1,110,110,110,110,110,68
10722,URBAN PREP - WEST HS,400102.0,Charter,Gender,Male,11th Grade,2015.0,16.5,16.4,16.9,16.7,16.6,63,63,63,61,61,28
10732,VOISE HS,610518.0,Network 3,Gender,Female,11th Grade,2015.0,15.2,15.2,15.1,13.0,14.6,32,32,32,32,32,25
10733,VOISE HS,610518.0,Network 3,Gender,Male,11th Grade,2015.0,15.0,16.1,16.2,13.2,15.1,39,39,39,39,39,25
10764,VON STEUBEN HS,609737.0,Network 1,Gender,Male,11th Grade,2015.0,19.9,20.9,20.7,21.0,20.6,188,188,188,188,188,13
